YEAR,MONTH,QUARTER,MKT_CARRIER,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER_NAME,MKT_UNIQUE_CARRIER,MKT_UNIQUE_CARRIER_NAME,OP_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER_NAME,OP_UNIQUE_CARRIER,OP_UNIQUE_CARRIER_NAME,PAX_ALT_TRANS,PAX_NO_ALT_TRANS,PAX_NO_COMP_1,PAX_NO_COMP_2,PAX_NO_COMP_3,TOT_DEN_BOARDING,PAX_COMP_1,PAX_COMP_2,PAX_UPGRADE,PAX_DOWNGRADE,TOT_BOARDING,COMP_PAID_1,COMP_PAID_2,COMP_PAID_3,CODE_SHARE,OP_CARRIER_SOURCE
2017,6,2,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11,146,8,51,1,217,205,8061,4928,2841,8351684,4302,134789,0,false,OO
2017,9,3,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,6,68,0,2,2,78,74,7741,7054,3528,8963047,2663,42242,0,false,OO
2017,12,4,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,2,48,1,15,2,68,62,7800,4841,3049,8776536,388,48689,0,false,OO
2018,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,1,1,0,0,2,1,3600,5398,1715,3090524,0,1350,0,true,OO
2018,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,9,0,0,4,13,9,2966,758,114,3123298,0,4050,0,true,OO
2018,3,1,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,29,1,54,4,88,64,7816,3944,5449,8060076,0,51105,0,false,OO
2018,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,1,1,2,0,3611,6089,1937,3520084,0,0,0,true,OO
2018,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,2,0,0,0,2,2,2253,1278,120,3557763,0,0,0,true,OO
2018,6,2,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,112,0,92,2,206,114,7413,4367,5884,9125575,0,27991,0,false,OO
2018,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,2903,8222,2590,3788704,0,0,0,true,OO
2018,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,5,0,0,0,5,5,3016,2268,79,3770661,0,1177,0,true,OO
2018,9,3,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,70,0,22,3,95,92,7264,5034,4450,9676146,0,47029,0,false,OO
2018,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,2256,8727,2285,3708194,0,0,0,true,OO
2018,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,4,0,0,0,4,4,2243,849,90,3439399,0,1016,0,true,OO
2018,12,4,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,56,0,104,0,160,160,5977,2803,2904,9210026,0,62112,0,false,OO
2019,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,2,0,2,0,767,7169,2737,3461197,0,0,0,true,OO
2019,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,2,1,0,0,3,3,4591,910,174,3105679,0,752,0,true,OO
2019,3,1,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,2,80,1,150,0,233,231,7163,8284,2961,8697930,0,78922,0,false,OO
2019,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,11591,9106,2987,4120933,0,0,0,true,OO
2019,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,2,0,0,0,2,2,3510,1163,102,3716699,0,921,0,true,OO
2019,6,2,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,1,84,0,124,4,213,209,17228,10697,3268,10320910,675,76057,0,false,OO
2019,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,9562,9128,2178,4115434,0,0,0,true,OO
2019,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,1,0,0,0,1,1,3739,1032,100,3824514,0,1140,0,true,OO
2019,9,3,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,1,64,0,136,2,203,201,14794,10377,2327,10472196,100,114613,0,false,OO
2019,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,9507,9286,2137,3896257,0,0,0,true,OO
2019,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,2752,652,130,3710262,0,0,0,true,OO
2019,12,4,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,3,37,0,76,0,116,116,13524,10087,2298,10085483,0,66798,0,false,OO
2020,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,1,0,4,0,5,1,6042,7176,1524,3430561,0,392,0,true,OO
2020,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,1,0,0,0,1,2,1,2834,223,129,2919221,0,0,0,true,OO
2020,3,1,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,4,55,0,151,1,211,206,9991,7525,1942,8355310,1360,134266,0,false,OO
2020,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,247,2764,172,436381,0,0,0,true,OO
2020,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,25,24,13,615459,0,0,0,true,OO
2020,6,2,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,4,28,0,0,4,36,32,464,2813,190,1642807,0,6471,0,false,OO
2020,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,425,4243,779,1355165,0,0,0,true,OO
2020,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,380,29,102,1952763,0,0,0,true,OO
2020,9,3,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,1,30,0,2,0,33,33,1069,4290,906,4650686,0,10777,0,false,OO
2020,12,4,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,371,5590,926,1304622,0,0,0,true,OO
2020,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,211,249,101,2407499,0,0,0,true,OO
2020,12,4,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,5,0,0,0,5,5,720,5855,1061,5122330,0,3148,0,false,OO
2021,3,1,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,969,,,1670694,,,614600,true,OO
2021,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,758,,,2210832,,,0,true,OO
2021,3,1,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,1,25,0,0,0,26,26,2295,,,5427962,,,614600,false,OO
2021,6,2,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,1123,,,2991760,,,721849,true,OO
2021,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,5,0,0,0,5,5,1308,,,3334302,,,0,true,OO
2021,6,2,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,84,0,2,0,86,86,3592,,,8943583,,,721849,false,OO
2021,9,3,DL,19790,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,3566,,,3643751,,,2445185,true,OO
2021,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,0,0,0,0,0,0,1965,,,4051483,,,0,true,OO
2021,9,3,,,,,,OO,20304,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,0,31,0,6,0,37,37,6743,,,10489689,,,2446525,false,OO
2010,12,4,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,931,0,115,1,157,1204,931,11122,0,2356,13192128,399937,0,0,false,US
2010,12,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,728,484,0,0,850,2062,1212,16548,0,0,27178950,327959,219471,0,false,WN
2011,3,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,760,787,0,0,620,2167,1547,16228,0,0,25637423,360544,394029,0,false,WN
2011,6,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,757,683,0,0,662,2102,1440,15391,0,0,28919972,359121,343588,0,false,WN
2011,9,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,524,320,0,0,739,1583,844,14335,0,0,28539135,275991,163491,0,false,WN
2011,12,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,447,305,0,0,612,1364,752,11201,0,0,27712179,371310,222999,0,false,WN
2012,3,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,802,356,0,0,806,1964,1158,14755,0,0,26029507,645399,298244,0,false,WN
2012,6,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,1284,528,0,0,1278,3090,1812,21474,0,0,29290547,1044307,453781,0,false,WN
2012,9,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,867,363,0,0,1111,2341,1230,19272,0,0,29334383,682792,303985,0,false,WN
2012,12,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,788,370,0,0,937,2095,1158,13851,0,0,27876734,692490,345494,0,false,WN
2013,3,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,1486,662,0,0,1037,3185,2148,17307,0,0,26269242,1346156,624418,0,false,WN
2013,6,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,2077,1172,0,0,1289,4538,3249,26487,0,0,30575862,1665020,946298,0,false,WN
2013,9,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,991,465,0,0,1094,2550,1456,22614,0,0,29421835,844964,386798,0,false,WN
2013,12,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,647,216,0,0,1085,1948,863,14512,0,0,29378897,548943,187944,0,false,WN
2014,3,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,1444,840,0,0,1091,3375,2284,17750,0,0,28019628,1239138,782741,0,false,WN
2014,6,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,1612,710,0,0,1283,3605,2322,26341,0,0,22614856,1385643,629808,0,false,WN
2014,9,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,1308,500,0,0,1389,3197,1808,24822,0,0,33271343,1108338,417833,0,false,WN
2014,12,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,624,227,0,0,1013,1864,851,13126,0,0,32903774,546400,187589,0,false,WN
2015,3,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,1496,647,0,0,1183,3326,2143,20641,0,0,31993058,1339153,580043,0,false,WN
2015,6,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,2096,822,0,0,1518,4436,2918,29084,0,0,37496853,1810981,725435,0,false,WN
2015,9,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,2241,776,0,0,1396,4413,3017,27315,0,0,37603390,1954266,657812,0,false,WN
2015,12,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,1502,626,0,0,1305,3433,2128,19473,0,0,36839451,1347420,541328,0,false,WN
2016,3,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,1483,417,0,0,1216,3116,1900,18278,0,0,34393320,1338902,378987,0,false,WN
2016,6,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,2045,753,0,0,1411,4209,2798,26987,0,0,39198316,1797853,697735,0,false,WN
2016,9,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,2158,1132,0,0,1292,4582,3290,24247,0,0,38561412,1794329,990799,0,,
2016,12,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,1511,462,0,0,1099,3072,1973,19116,0,0,38502306,1334335,373531,0,false,WN
2017,3,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,1173,483,0,0,881,2537,1656,16205,0,0,35246083,1081485,466054,0,false,WN
2017,6,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,1095,756,0,0,791,2642,1851,11976,0,0,40991267,1019235,708543,0,false,WN
2017,9,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,393,356,0,0,750,1499,749,3908,0,0,39751638,329743,278310,0,false,WN
2017,12,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,273,483,0,0,845,1601,756,4393,0,0,39969392,237823,497462,0,false,WN
2018,3,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,312,357,0,0,0,669,669,4325,0,0,37042370,271583,283290,0,false,WN
2018,6,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,109,267,0,0,0,376,376,6039,0,0,42329176,111223,246495,0,false,WN
2018,9,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,273,694,0,0,0,967,967,6570,0,0,40839016,251415,624266,0,false,WN
2018,12,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,116,295,0,0,0,411,411,4688,0,0,41306125,122092,294781,0,false,WN
2019,3,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,334,1260,0,0,0,1594,1594,9996,0,0,37409141,287062,1100908,0,false,WN
2019,6,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,233,698,0,0,0,931,931,12368,0,0,42176361,220672,672653,0,false,WN
2019,9,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,122,192,0,0,0,314,314,4806,0,0,40777514,100383,165387,0,false,WN
2019,12,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,116,153,0,0,0,269,269,4339,0,0,40839000,89474,151097,0,false,WN
2020,3,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,29,83,0,0,0,112,112,2355,0,0,29539107,24575,86174,0,false,WN
2020,6,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,48,62,0,0,0,110,110,1108,0,0,7058890,39514,59904,0,false,WN
2020,9,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,25,123,0,0,0,148,148,937,,,15080946,15640,90103,0,false,WN
2020,12,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,13,15,0,0,0,28,28,487,,,15891567,9497,9433,0,false,WN
2021,3,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,72,120,0,0,0,192,192,1439,,,17846213,,,0,false,WN
2021,6,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,291,1023,0,0,0,1314,1314,9008,,,32534837,,,0,false,WN
2021,9,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,265,942,0,0,0,1207,1207,10242,,,36276768,,,0,false,WN
2015,3,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,1,80,0,33,0,114,81,1441,0,119,3728874,524,34065,0,false,NK
2015,6,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,190,0,431,0,624,193,1966,0,125,4208617,3012,128027,0,false,NK
2015,9,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,0,67,0,142,0,209,67,1124,0,59,4441767,0,36995,0,false,NK
2015,12,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,0,123,0,112,0,235,123,1139,0,122,4410192,0,81269,0,false,NK
2016,3,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,1,131,1,350,0,483,132,1312,0,147,4704094,448,88696,0,false,NK
2016,6,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,4,228,0,336,0,568,232,1856,0,133,5242171,1853,131961,0,false,NK
2016,9,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,1,180,0,166,272510,181,181,1411,0,48,5053081,492,96091,0,,
2016,12,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,0,125,2,69,0,196,125,1167,0,97,5052694,0,86945,0,false,NK
2017,3,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,7,446,0,302,0,755,349,1735,0,108,5084347,3051,237957,0,false,NK
2017,6,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,6,514,0,999,0,1519,366,3392,0,162,5838917,2354,247407,0,false,NK
2017,9,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,2,359,0,874,0,1235,177,983,0,159,5956218,445,88631,0,false,NK
2017,12,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,21,658,0,465,0,1144,331,4198,0,222,5804607,11802,198745,0,false,NK
2018,3,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,9,736,0,129,0,874,369,5477,0,304,6180877,5934,245967,0,false,NK
2018,6,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,0,413,0,35,0,448,217,4852,0,217,7061549,0,142390,0,false,NK
2018,9,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,160,1,0,0,164,163,5718,0,297,7328762,1416,67801,0,false,NK
2018,12,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,9,34,0,0,0,43,43,5417,0,273,6897416,2874,24758,0,false,NK
2019,3,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,5,21,0,20,0,46,26,6768,0,257,7265473,1923,14242,0,false,NK
2019,6,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,5,139,0,5,0,149,144,5642,0,156,8335320,2001,104348,0,false,NK
2019,9,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,0,43,1,20,0,64,43,4656,0,230,8390933,0,28137,0,false,NK
2019,12,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,6,85,1,29,0,121,91,5575,0,319,8276219,3436,66572,0,false,NK
2020,3,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,1,30,2,34,0,67,31,3592,0,320,7195275,298,18814,0,false,NK
2020,6,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,0,2,0,0,0,2,2,80,0,160,871869,0,728,0,false,NK
2020,9,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,0,0,0,0,0,0,0,227,0,208,4483592,0,0,0,false,NK
2020,12,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,0,12,0,87,0,99,12,691,0,39,5010558,0,4778,0,false,NK
2021,3,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,1,34,0,76,0,111,35,1683,,,5236309,,,0,false,NK
2021,6,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,27,0,50,5,85,30,3131,,,7963642,,,0,false,NK
2021,9,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,2,48,0,34,0,84,50,1766,,,7797518,,,0,false,NK
2018,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237,Trans States Airlines,AX,Trans States Airlines,0,6,0,0,0,6,6,930,0,0,574761,0,3987,0,true,AX
2018,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,850,0,0,629121,0,0,0,true,AX
2018,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237,Trans States Airlines,AX,Trans States Airlines,0,1,0,0,0,1,0,961,1,0,651222,0,0,0,true,AX
2018,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,696,1,0,679057,0,0,0,true,AX
2019,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,992,0,0,689523,0,0,0,true,AX
2019,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,866,0,0,775025,0,0,0,true,AX
2019,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237,Trans States Airlines,AX,Trans States Airlines,0,4,0,0,0,4,4,1319,1,0,796102,0,0,0,true,AX
2019,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237,Trans States Airlines,AX,Trans States Airlines,0,1,0,0,0,1,1,716,0,0,757328,0,1000,0,true,AX
